"recordID","QCLUSTER","QNUMBER","QLINE","QHDIVISION","QHDISTRICT","QHTYPE","QHQTYPE","QRTYPE","QINTNUM","QRESULT","QWEIGHT_UF","UF104","UF106","UF107","UF108","UF201","UF206","UF207","UF315A","UF315B","UF315C","UF315D","UF702C","UF302","UF303","Domain","Strata","QHWLTHF","QHWLTHI"
6196,3032,41,4,4,55,"Urban","Type A","Unarried Female",42,"Completed",0.840605118,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",13,"No","West",12,1.5267751,5
6197,3032,50,4,4,55,"Urban","Type A","Unarried Female",11,"Completed",0.840605118,"Yes, school/college",7,"No","DK","Smart phone","Not at all","No","No","Yes","No","No","Somtimes",12,"Yes","West",12,-1.1947214,2
6198,3032,50,5,4,55,"Urban","Type A","Unarried Female",11,"Completed",0.840605118,"Yes, school/college",8,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","Yes","Yes","No","No","Most of the time",11,"Yes","West",12,-1.1947214,2
6199,3032,66,3,4,55,"Urban","Type A","Unarried Female",36,"Completed",0.840605118,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",10,"No","West",12,1.3179909,4
6200,3032,73,6,4,55,"Urban","Type A","Unarried Female",42,"Completed",0.840605118,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",14,"No","West",12,-0.58517318,3
6201,3032,89,5,4,55,"Urban","Type A","Unarried Female",36,"Completed",0.840605118,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Not at all","No","No","Yes","No","No","Always",13,"No","West",12,2.0467457,5
6202,3032,91,5,4,55,"Urban","Type A","Unarried Female",11,"Completed",0.840605118,"Yes both",7,"Yes , madrasa"," ","No","Not at all","No","No","Yes","No","No","Somtimes",13,"Yes","West",12,1.9797178,5
6203,3032,140,6,4,55,"Urban","Type A","Unarried Female",11,"Completed",0.840605118,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",14,"No","West",12,-0.72785757,3
6204,3032,147,3,4,55,"Urban","Type A","Unarried Female",36,"Completed",0.840605118,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","Not at all","No","Yes","Yes","No","Yes","Always",14,"Yes","West",12,1.3398082,4
6205,3032,147,4,4,55,"Urban","Type A","Unarried Female",36,"Completed",0.840605118,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",13,"Yes","West",12,1.3398082,4
6209,3034,20,3,5,64,"Urban","Type A","Unarried Female",83,"Completed",0.802414045,"Yes, school/college",9,"Yes, school/college"," ","Smart phone","Not at all","Yes","Yes","Yes","Yes","Yes","Always",13,"Yes","West",14,2.2830469,5
6210,3034,48,3,5,64,"Urban","Type A","Unarried Female",57,"Completed",0.802414045,"Yes, school/college",8,"Yes, school/college"," ","No","At least once a week","No","No","Yes","No","No","Always",15,"Yes","West",14,1.8827753,5
6211,3034,68,3,5,64,"Urban","Type A","Unarried Female",83,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","Yes","Yes","Yes","Yes","Most of the time",12,"No","West",14,1.7455205,5
6212,3034,68,4,5,64,"Urban","Type A","Unarried Female",83,"Completed",0.802414045,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","Yes","Yes","Most of the time",13,"No","West",14,1.7455205,5
6213,3034,72,3,5,64,"Urban","Type A","Unarried Female",141,"Completed",0.802414045,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",12,"No","West",14,1.9533387,5
6214,3034,74,3,5,64,"Urban","Type A","Unarried Female",141,"Completed",0.802414045,"Yes, school/college",8,"Yes, school/college"," ","No","Less than one a week","No","Yes","Yes","Yes","No","Always",14,"Yes","West",14,4.4134124,5
6215,3034,75,3,5,64,"Urban","Type A","Unarried Female",57,"Completed",0.802414045,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","Yes","Always",12,"No","West",14,3.9285004,5
6216,3034,134,3,5,64,"Urban","Type A","Unarried Female",83,"Completed",0.802414045,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","Yes","Yes","Always",12,"Yes","West",14,2.7542965,5
6217,3034,144,3,5,64,"Urban","Type A","Unarried Female",83,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Not at all","No","No","No","No","No","Always",13,"No","West",14,1.3477657,4
6227,3036,27,3,5,69,"Urban","Type A","Unarried Female",64,"Completed",0.802414045,"Yes, school/college",12,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","Yes","Always",14,"Yes","West",14,2.9255139,5
6228,3036,27,4,5,69,"Urban","Type A","Unarried Female",64,"Completed",0.802414045,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Most of the time",14,"Yes","West",14,2.9255139,5
6229,3036,57,5,5,69,"Urban","Type A","Unarried Female",64,"Completed",0.802414045,"Yes, school/college",12,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Somtimes",14,"No","West",14,2.0525233,5
6230,3036,60,8,5,69,"Urban","Type A","Unarried Female",25,"Completed",0.802414045,"Yes, school/college",9,"Yes, school/college"," ","Smart phone","Not at all","No","No","Yes","No","Yes","Never agree",11,"No","West",14,3.3311849,5
6231,3036,65,3,5,69,"Urban","Type A","Unarried Female",25,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Not at all","Yes","Yes","Yes","No","Yes","Somtimes",13,"Yes","West",14,1.5415094,5
6232,3036,69,3,5,69,"Urban","Type A","Unarried Female",64,"Completed",0.802414045,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","Yes","No","No","No","Always",12,"No","West",14,1.412912,5
6233,3036,91,3,5,69,"Urban","Type A","Unarried Female",49,"Completed",0.802414045,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","Yes","Always",12,"No","West",14,2.4021023,5
6234,3036,103,5,5,69,"Urban","Type A","Unarried Female",25,"Completed",0.802414045,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",11,"No","West",14,0.62762782,4
6236,3036,136,4,5,69,"Urban","Type A","Unarried Female",34,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Not at all","No","Yes","Yes","No","Yes","Always",13,"Yes","West",14,0.62292324,4
6237,3036,139,3,5,69,"Urban","Type A","Unarried Female",25,"Completed",0.802414045,"Yes, school/college",9,"Yes, school/college"," ","No","At least once a week","No","Yes","No","Yes","Yes","Always",13,"Yes","West",14,3.4919687,5
6238,3036,150,3,5,69,"Urban","Type A","Unarried Female",64,"Completed",0.802414045,"Yes, school/college",9,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","No","Yes","No","No","Never agree",12,"Yes","West",14,0.86882207,4
6261,3040,1,3,6,73,"Urban","Type A","Unarried Female",21,"Completed",0.695516303,"Yes, school/college",10,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","No","Yes","No","Yes","Always",10,"No","West",16,3.1128048,5
6262,3040,4,3,6,73,"Urban","Type A","Unarried Female",67,"Completed",0.695516303,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",10,"Yes","West",16,2.8329655,5
6263,3040,9,4,6,73,"Urban","Type A","Unarried Female",67,"Completed",0.695516303,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",12,"No","West",16,3.5767493,5
6264,3040,10,3,6,73,"Urban","Type A","Unarried Female",67,"Completed",0.695516303,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","Every day","No","Yes","Yes","No","Yes","Most of the time",14,"Yes","West",16,3.0769937,5
6265,3040,15,3,6,73,"Urban","Type A","Unarried Female",21,"Completed",0.695516303,"Yes, school/college",12,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","No","Yes","No","No","Somtimes",14,"Yes","West",16,0.01547679,3
6266,3040,30,3,6,73,"Urban","Type A","Unarried Female",121,"Completed",0.695516303,"Yes, school/college",8,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","No","Yes","Yes","Yes","Somtimes",14,"Yes","West",16,-0.7750244,2
6267,3040,38,3,6,73,"Urban","Type A","Unarried Female",21,"Completed",0.695516303,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","Not at all","No","No","Yes","No","Yes","Always",15,"Yes","West",16,1.1471822,4
6268,3040,38,4,6,73,"Urban","Type A","Unarried Female",21,"Completed",0.695516303,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",13,"Yes","West",16,1.1471822,4
6269,3040,40,6,6,73,"Urban","Type A","Unarried Female",21,"Completed",0.695516303,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"No","West",16,-0.38176879,3
6270,3040,48,3,6,73,"Urban","Type A","Unarried Female",120,"Completed",0.695516303,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",12,"No","West",16,3.7191371,5
6271,3040,49,2,6,73,"Urban","Type A","Unarried Female",120,"Completed",0.695516303,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Somtimes",13,"No","West",16,1.5451641,5
6272,3040,52,6,6,73,"Urban","Type A","Unarried Female",121,"Completed",0.695516303,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"No","West",16,-0.31564124,3
6273,3040,74,5,6,73,"Urban","Type A","Unarried Female",120,"Completed",0.695516303,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","Yes","No","No","No","Always",12,"No","West",16,-0.27704366,3
6274,3040,92,5,6,73,"Urban","Type A","Unarried Female",67,"Completed",0.695516303,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Not at all","No","Yes","Yes","No","Yes","Somtimes",13,"No","West",16,1.5451641,5
6275,3040,111,3,6,73,"Urban","Type A","Unarried Female",121,"Completed",0.695516303,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","Yes","Somtimes",14,"No","West",16,1.9769247,5
6276,3040,125,5,6,73,"Urban","Type A","Unarried Female",120,"Completed",0.695516303,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","No","No","No","No","Somtimes",12,"No","West",16,1.485434,5
6277,3040,127,5,6,73,"Urban","Type A","Unarried Female",120,"Completed",0.695516303,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",16,"No","West",16,0.58898826,4
6278,3040,131,3,6,73,"Urban","Type A","Unarried Female",121,"Completed",0.695516303,"Yes, school/college",12,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","Yes","Yes","Yes","No","Somtimes",12,"No","West",16,1.3358114,4
6279,3040,133,4,6,73,"Urban","Type A","Unarried Female",121,"Completed",0.695516303,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Every day","No","No","Yes","Yes","No","Always",11,"No","West",16,1.7225168,5
6281,3040,142,4,6,73,"Urban","Type A","Unarried Female",121,"Completed",0.695516303,"Yes, school/college",9,"Yes, school/college"," ","No","At least once a week","No","Yes","Yes","No","No","Always",12,"No","West",16,2.7112021,5
6282,3040,145,6,6,73,"Urban","Type A","Unarried Female",67,"Completed",0.695516303,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Somtimes",13,"Yes","West",16,-0.20465311,3
6302,3042,72,3,5,76,"Urban","Type A","Unarried Female",85,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","No","No","No","Somtimes",14,"No","West",14,-0.04391401,3
6303,3042,97,5,5,76,"Urban","Type A","Unarried Female",151,"Completed",0.802414045,"Yes, madrasa",7,"No","HK","No","Not at all","No","No","No","No","No","Most of the time",13,"Yes","West",14,-1.7792764,1
6304,3042,130,3,5,76,"Urban","Type A","Unarried Female",150,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","No","Yes","No","No","Somtimes",13,"Yes","West",14,-0.62081278,3
6305,3042,140,3,5,76,"Urban","Type A","Unarried Female",56,"Completed",0.802414045,"Yes both",5,"No","HK","No","Not at all","No","No","No","No","No","Somtimes",13,"No","West",14,-2.2022373,1
6306,3042,144,3,5,76,"Urban","Type A","Unarried Female",56,"Completed",0.802414045,"Yes, school/college",6,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",12,"No","West",14,-1.2263435,2
6307,3042,173,3,5,76,"Urban","Type A","Unarried Female",85,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","Yes","No","Always",14,"No","West",14,0.01364778,3
6308,3042,173,4,5,76,"Urban","Type A","Unarried Female",85,"Completed",0.802414045,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","No","No","No","Somtimes",14,"Yes","West",14,0.01364778,3
6321,3044,12,3,5,76,"Urban","Type A","Unarried Female",45,"Completed",0.802414045,"Yes both",7,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"No","West",14,-0.02749188,3
6323,3044,31,7,5,76,"Urban","Type A","Unarried Female",156,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","No","At least once a week","Yes","Yes","Yes","No","Yes","Somtimes",13,"Yes","West",14,2.7252426,5
6324,3044,43,3,5,76,"Urban","Type A","Unarried Female",156,"Completed",0.802414045,"Yes, school/college",12,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Most of the time",13,"Yes","West",14,2.0801737,5
6325,3044,66,2,5,76,"Urban","Type A","Unarried Female",45,"Completed",0.802414045,"Yes, school/college",12,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","Yes","Yes","No","No","Most of the time",13,"Yes","West",14,1.6124334,5
6330,3044,132,3,5,76,"Urban","Type A","Unarried Female",45,"Completed",0.802414045,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","Less than one a week","No","No","Yes","No","No","Most of the time",12,"Yes","West",14,1.6471697,5
6343,3046,6,4,5,81,"Urban","Type A","Unarried Female",45,"Completed",0.802414045,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","At least once a week","No","Yes","Yes","Yes","Yes","Somtimes",13,"Yes","West",14,4.4386623,5
6344,3046,7,5,5,81,"Urban","Type A","Unarried Female",68,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",11,"No","West",14,2.2988397,5
6345,3046,15,3,5,81,"Urban","Type A","Unarried Female",69,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",14,"Yes","West",14,1.6522777,5
6346,3046,18,4,5,81,"Urban","Type A","Unarried Female",45,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Not at all","No","Yes","Yes","No","No","Most of the time",13,"Yes","West",14,2.3517275,5
6347,3046,29,3,5,81,"Urban","Type A","Unarried Female",72,"Completed",0.802414045,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","Yes","No","Most of the time",10,"No","West",14,2.5185712,5
6349,3046,54,6,5,81,"Urban","Type A","Unarried Female",69,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",13,"No","West",14,1.8015637,5
6350,3046,57,6,5,81,"Urban","Type A","Unarried Female",45,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","Yes","Somtimes",13,"Yes","West",14,2.5653935,5
6351,3046,58,3,5,81,"Urban","Type A","Unarried Female",68,"Completed",0.802414045,"Yes, school/college",9,"Yes, school/college"," ","No","Less than one a week","Yes","Yes","Yes","Yes","Yes","Somtimes",12,"Yes","West",14,2.1433024,5
6352,3046,65,4,5,81,"Urban","Type A","Unarried Female",68,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",13,"No","West",14,2.2140591,5
6353,3046,75,4,5,81,"Urban","Type A","Unarried Female",69,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Not at all","No","No","Yes","No","No","Somtimes",13,"Yes","West",14,2.7247075,5
6354,3046,83,3,5,81,"Urban","Type A","Unarried Female",68,"Completed",0.802414045,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Most of the time",12,"No","West",14,2.7034786,5
6355,3046,89,3,5,81,"Urban","Type A","Unarried Female",68,"Completed",0.802414045,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",14,"Yes","West",14,3.0769197,5
6356,3046,97,4,5,81,"Urban","Type A","Unarried Female",69,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",13,"Yes","West",14,-0.14172075,3
6357,3046,106,3,5,81,"Urban","Type A","Unarried Female",69,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","Both smart and basic phone","Not at all","No","No","Yes","Yes","No","Always",12,"Yes","West",14,3.0655658,5
